Nome da empresa,Motivos
Cidadania4you,"Alta gestao sem preparo e qualificação, reflexo sentido nas camadas mais baixas da hierarquia com salários baixos, carga excessiva de trabalho e ambientes tomados por microgerenciamento e fofocas internas. Metas absurdas e o pior de tudo uma aberração que inventaram chamada de meta da meta, não basta baterem a meta da empresa, funcionários só eesfrutam de bonus caso seja alcançado a meta da meta que é algo em torno de 130 a 150% da meta de resultados. Alem de tudo isso o serviço vendido aos clientes é duvidoso já que a maioria dos processos, mais de 90%, ainda nao gerou nenhum resultados estando ainda em transito. Boa parte dos processos vendidos são vendidos sem nem conhecimento de se aquilo vai realmente funcionar"
Cidade Matarazzo,"Não tem política e procedimento. Tudo é prioridade, os gestores nunca fizeram meia capacitação sobre gestão."
CIEE,Acharam de bom tom cortar convênio médico dos estagiários em plena pandemia.
CIEE,"Obrigaram a volta dos 3 dias presenciais, não existe microondas la dentro pois a superintendente disse que ""não suporta o cheiro da marmita"". Gostaria de saber como os estagiários comem com um VR daquele valor numa zona nobre que é o Itaim Bibi. Compliance e nada é a mesma coisa, você pode denunciar que não vai acontecer nada "
CIEE,Genro do CEO teve caso exposto com uma funcionária e mesmo assim ganhou cargo alto sem merecimento nenhum
CIEE,"Superintendente famoso usa a empresa para ingressar na política, brinca com a carreira dos colaboradores, sem contar as perseguições e humilhações diárias. Cultura do puxa saquismo. Cumpliace não serve pra nada"
Ciee,"Demissões sem feedback; Promoção e reconhecimento para coleguinhas, favoritistmo; Alguns líderes tóxicos; Área de Gestão de Pessoas conivente com promoções sem meritocracia e permitir demissões enviesadas"
Cielo,"O ceo diz o mundo perfeito, a superintendencia reafirma e os gerentes regionais e estaduais só pensam em bater meta a custo de enganar os clientes, trapacear os clientes... "
Científica lab,"Alguns funcionários ganham menos que o salário mínimo, sem contar na desigualdade de salário entre os funcionários que exercem a mesma tarefa "
CIMED,"Chefes da área de tecnologia da empresas incentivam que funcionários sejam agressivos e desleal com seus fornecedores, porém os mesmo funcionários são assediados e vivenciam a cultura do medo e subordinação extrema. Se tem uma empresa que forma chefes, é a CIMED. Cuidado essa camisa amarela para vestir vai vim com um kit Rivotril."
Cimed farmacêutica,"Péssima gestão, donos investem mais de um milhão em marketing e esquecem de melhorar o ambiente onde os funcionários trabalhavam , horário de refeição muito curto visto que os funcionários precisam realizar troca de roupa e se deslocar até o refeitório perdem mais de 20 min realizando esses atos, empresa não paga insalubridade para os funcionários que trabalham em contato direto com álcool "
Cimed farmacêutica,"Ambiente tóxico gestores despreparado sem um pingo de educação,horário de almoço curto, máquinas velhas caindo aos pedaços em alguns setores da fábrica, adoecem funcionários pela pressão psicológica além de danos físicos "
Cine A (Marabá),"Mentem na entrevista, gestão horrível, horários abusivos de 12hr até às 00:00, RH não faz nada pra ajudar sobre assédio moral, escravidão, fazem você trabalhar mais de 12 horas por dia e não pagam horas extras, você entra como operador de caixa mais tem que fazer tudo dentro da empresa."
Cinemark,"Os gerentes não sabem os procedimentos obrigatórios, ensinam os funcionários errado e ainda cobram."
Cinemark Brasil,"Ambiente tóxico, persecutório e insalubre. Gerentes mentem na entrevista, pagam o mínimo possível e exigem que funcionários façam mil coisas. “Profissional de atendimento ao cliente” que limpa banheiros sem ganhar adicional de insalubridade."
Cíngulo,"Gestão esquizofrênica, manipuladora, desumana e mentirosa. Totalmente non sense. Prometem valorizar os funcionários mas isso nunca acontece. Uma empresa de saúde mental que adoece seus colaboradores."
Cíngulo,Uma empresa de saúde mental que vende mentiras e engana as pessoas.
Cíngulo,"Falavam que queriam que as pessoas expusessem suas opiniões. Quem expõe e é contrária a um dos sócios, é demitido. Aconteceu com vários. Sabe amadorismo? Pra serem amadores ainda tem que penar muito. Abuso moral, líderes narcisistas. O mais preocupante é que cuidam da saúde mental de empresas. CUIDADO."
Cipa Corretora,"Não trabalha com transparencia, joga todas informações nas costas do funcionario e acha que tem que se virar sozinho, nas férias de outro consultor ele leva a metade da sua comisaao sem nem ao menos ser comunicado antes, o filho da Dona da Cipa leva todo o comissionamento por propostas que ele nao tem trabalho algum, somente manda o telefone para ligar e se fecharmos, a comissao tem que ser dele, se nao for voce é demitido."
CIPHER,EMPRESA PAROU NO TEMPO. EMPRESA TOXICA. SEMPRE DÃO UM JEITO DE TIRAR DINHEIRO DO FUNCIONÁRIO E NÃO DE RECONHECE-LOS.
cipher,"sem plano algum de crescimento para funcionarios, apenas os diretores são os que crescem na sua conta bancaria! péssima!"
CIRO Radiologia,Péssimas lideranças
CIRO Radiologia,Clima de trabalho tóxico
CIRO Radiologia,Não contrata pessoas gordas.
CIRO Radiologia odontológica,Falta de perspectiva de crescimento
CIRO Radiologia odontológica - Goiânia,"Empresa tóxica, Gestores tóxicos, os diretores humilham os funcionários. Assédio moral para todos os lados.  Um diretor financeiro que finge de intelectual, porém não tem ética nenhuma. Ninguém para nessa empresa, se quiserem um problema psicológico é só entrar lá."
Ciser,"Empresa extremamente machista, onde não existe espaço de crescimento se você for mulher. Apenas uma gerente mulher na história da empresa, e o cargo máximo ocupado por uma mulher é de supervisão (nem coordenação). Além disso se você não for hetero e casado você não tem chances de crescimento. Se for homossexual pior ainda. Além disso possui gestores extremamente controladores que não confiam no trabalho do colaborador e perseguem até na hora do almoço. "
Ciser,"Empresa machista, não dá oportunidade para mulheres no máximo cargo de supervisão,, apenas uma mulher com cargo de gerência e é do RH. Não tem política de diversidade. Não  compartilha uma estratégia clara com os colaboradores, empresa familiar direcionado exclusivamente por indicadores financeiros no final das contas. Sem um propósito claro, a não ser dar mais dinheiro pra os donos. "
Ciser,"Área comercial totalmente sobrecarregada, onde em vez de capacitar e contratar demitem. Mais da metade toma rivotril e mais alguns remedios faixa preta. Sao ""flexiveis"" mas extremamente hipocritas quando voce tenta negociar uma folga. Alguns setores nao tem coordenacao justa, beneficiam quem esta na panelinha puxando o saco mas aqueles que trabalham por 3 não. Alem de falarem mal de outros setores e nao olhar pro proprio setor."
cit,Blz
CIT SENAI MG,"Empresa extremamente ultrapassada, onde quem é promovido é quem é amigo da diretoria. Vários casos de péssimos profissionais ocupando cargos de liderança, mas que no fundo não sabem na hora que estão com fome. Ambiente extremamente tóxico, com N casos de depressão, ansiedade e suicídio. Salário extremamente baixo, benefícios piores ainda e pra completar, possibilidade de crescimento nula. Trabalhei com alguns “profissionais” que eram muito bons em dar ideias mirabolantes, mas pelo fato dos líderes serem fracos, acabaram promovidos. Não existe padrão ou processo pra nada e por fim ainda existe uma pressão enorme para desenvolver as loucuras da diretoria. No final, percebi que não passava de um cabide de empregos para o profissionais do ITA que mais pareciam ter comprado o diploma do que tudo."
Citi,"Cultura péssima, muito diferente do que eles falam que é na matriz. Ambiente carregado com pessoas falsas que se passam por bons moços. Alta liderança fala que se importa com pautas de raça, lgbtqiap+ e outras agendas mas é só marketing, é um ambiente bem tóxico se você não for uma pessoa “padrão”. Promoção quase impossível mesmo performando muito bem. Tem muito filho de papai e gente rica que trabalha pro hobby lá. Fora isso tem excelentes profissionais que se salvam e os benefícios são excelentes."
Citibank,Cultura EXTREMAMENTE tóxica. Pessoas objetivamente burras que compensam com arrogância
CJ do Brasil,"Sofri assédio moral da gestora do ADM que vivia falando que ia se aposentar na empresa. Trabalhava das 7:30 até 22h e tinha que avisar o RH para colocar as horas extras pela semana pois não podia ultrapassar 1:30 por dia. Depois de infernizar por mais de um ano a minha vida, me demitiu durante a pandemia e acabou mudando de empresa."
CLAMED,"Já foi uma boa empresa para se trabalhar, diretoria completamente confusa e arcaica, tudo funciona igual nos anos 80"
Clamed,Péssimo lugar pra trabalhar
CLARANET,"Empresa completamente imunda, diretores abusivos em todos os sentidos e crimes comendo solto. Metas altas, cobranças e salários não pagos. Um roubo!"
Claranet,Ambiente tóxico onde só os riquinhos acham o dia a dia aceitável
Claranet Brasil,"Falam que é uma família, mais fazem assédio moral com os funcionários, só promovem que é puxa saco, aqueles que trabalham mesmo são tratados como lixo"
Clarice eletrodomésticos,"Os donos da empresa acham que são donos das pessoas, passam de qualquer limite, assédio moral é pouco para o que acontece, além de passar produtos que possam colocar em risco os seus clientes. empresa gerida na base do achismo alem de por a filha  que nao sabe quando e dia e noite para gerir um setor. "
Clarina,Chefia antiquada e retrógrada
clarityglass,gestão abusiva
Claro,"Você trabalha de dia e de madrugada e depois não querem pagar hora extra e nem te dar banco de horas pra descansar. Não tem como ser promovido, talvez se alguém da empresa sair, aí de oferecem 500tao a mais e dobram suas responsabilidades. Equipe não compartilha conhecimento, tem que aprender tudo sozinho."
Claro,"Péssima gestão de pessoas, péssima remuneração e ambiente tóxico ao extremo. Telecom nunca mais ! "
Claro,O pior RH desde a fusão. Inexistente.
Claro,"Obrigada a fazer venda casada e embutir serviço nos clientes, porém na sede tudo lindo e maravilhoso no treinamento ensina o certo mas na loja o gerentes fazem da vida dos funcionários um informe para ativação "
Claro,"Sobre a TI: Gestão extremamente tóxica, sobrecarga de trabalho é comum enquanto alguns só enrolam. Se você for terceiro então, você nem existe. Sem visão de futuro. Abuso moral virou rotina. E nem adianta falar com o Rh. "
Claro,"Gestão e processos parados no século XX, o que é bem ruim para uma empresa que vende tecnologia. Acabam imperando as vontades e ""feelings"" de gestores não preparados para enxergar o novo, estressando times com atividades sem sentido.."
Claro,Pior empresa que já trabalhei! Ambiente extremamente tóxico. Só é promovido quem puxa saco. Lideranças passam pano pra assédio moral e sexual.
Claro Brasil S/A,"Sem plano de carreira, gestores que praticam assedio moral velado, rh inexistente"
Claro S/A,"Não tem crescimento profissional, meta muito alta e pouca remuneração"
Claro SA,"Aceita gestores Tóxicos, não tem plano de carreira, RH ineficiência, processos seletivos não existe, ameaças de desligamento por não comprimento de metas, empresa de telecom e não fornce chip e aparelho para os funcionários ( Tem que utilizar o pessoal sem ajuda de custo)."
Class Solutions,"FOGE, o dono é LOUCO, adoram explorar estagiários, RH totalmente despreparado no estilo meninas malvadas. "
Clavis,Nepotismo e amigos.
Clavis,Nepotismo. Presidente maluco + CEO incompetente e marketeiro. Pressão extrema de trabalho e salários muito baixos
Clavis,"Diretor maluco e inconveniente (BS). Salário muito abaixo do mercado (pleno ganhando 3-4k). Promoção sem aumento, ou aumento de 500 pila"
Clavis,"Empresa e panela familiar. Família do alto clero briga entre si e quem sofre são os colaboradores. Difícil saber quem manda mais, CEO ou presidente (dono). Abusos psicológicos, exploração. Mentiras e mais mentiras pros clientes."
